0.127172    -3.015585    -2.845277    -1.306285    -0.840677    -0.662073    -0.457372     0.457372     0.662073     0.840677     1.306285     2.845277     3.015585
0.127962    -3.013293    -2.842994    -1.310222    -0.844925    -0.666353    -0.461352     0.461352     0.666353     0.844925     1.310222     2.842994     3.013293
0.128752    -3.010989    -2.840699    -1.314161    -0.849166    -0.670627    -0.465333     0.465333     0.670627     0.849166     1.314161     2.840699     3.010989
0.129542    -3.008672    -2.838392    -1.318100    -0.853401    -0.674896    -0.469314     0.469314     0.674896     0.853401     1.318100     2.838392     3.008672
0.130332    -3.006344    -2.836074    -1.322039    -0.857630    -0.679158    -0.473297     0.473297     0.679158     0.857630     1.322039     2.836074     3.006344
0.131122    -3.004004    -2.833743    -1.325978    -0.861852    -0.683415    -0.477280     0.477280     0.683415     0.861852     1.325978     2.833743     3.004004
0.131912    -3.001652    -2.831401    -1.329917    -0.866068    -0.687665    -0.481263     0.481263     0.687665     0.866068     1.329917     2.831401     3.001652
0.132701    -2.999288    -2.829048    -1.333856    -0.870278    -0.691909    -0.485247     0.485247     0.691909     0.870278     1.333856     2.829048     2.999288
0.133491    -2.996913    -2.826683    -1.337795    -0.874480    -0.696146    -0.489231     0.489231     0.696146     0.874480     1.337795     2.826683     2.996913
0.134281    -2.994525    -2.824306    -1.341734    -0.878677    -0.700378    -0.493216     0.493216     0.700378     0.878677     1.341734     2.824306     2.994525
0.135071    -2.992126    -2.821918    -1.345672    -0.882866    -0.704602    -0.497201     0.497201     0.704602     0.882866     1.345672     2.821918     2.992126
0.135861    -2.989715    -2.819519    -1.349610    -0.887049    -0.708821    -0.501186     0.501186     0.708821     0.887049     1.349610     2.819519     2.989715
0.136651    -2.987293    -2.817108    -1.353547    -0.891225    -0.713033    -0.505170     0.505170     0.713033     0.891225     1.353547     2.817108     2.987293
0.137441    -2.984859    -2.814686    -1.357483    -0.895394    -0.717238    -0.509155     0.509155     0.717238     0.895394     1.357483     2.814686     2.984859
0.138231    -2.982413    -2.812253    -1.361419    -0.899556    -0.721437    -0.513139     0.513139     0.721437     0.899556     1.361419     2.812253     2.982413
0.139021    -2.979956    -2.809808    -1.365353    -0.903711    -0.725629    -0.517123     0.517123     0.725629     0.903711     1.365353     2.809808     2.979956
0.139810    -2.977488    -2.807353    -1.369287    -0.907859    -0.729814    -0.521106     0.521106     0.729814     0.907859     1.369287     2.807353     2.977488
0.140600    -2.975008    -2.804886    -1.373219    -0.912001    -0.733992    -0.525089     0.525089     0.733992     0.912001     1.373219     2.804886     2.975008
